Region;City_size;Gender;Age;School;Marital_status;Employ;Owner;Pensioner;Student;Education;Lang_English;Lang_Others;Driver;Field_of_activity;Position;Work_Days;Work_Hour;Social_position;Satisf_degree;Health;Help_overcome;Level_material_security;Level_prof;Level_adapt;Level_depend;Social_status;Social_stratum;Number_ living_with;Money_need;Monetary_receipts;Housing;Life_change
Коми;Районный центр;Мужской;44;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Да;Строит.,транспорт;Служащий, ИТР;5.0;8.0;Среднее;Скорее, не удовлетв.;Хорошее;Поддержка семьи;3.0;9.0;5.0;9.0;7.0;Средний слой;3.0;10000.0;3000.0;Отдельная кварт.;Скорее, ухудшится
Коми;Районный центр;Женский;22;Село;Не состоял в браке;Да;Нет;Нет;Нет;Общее среднее;Не владею;немецкий;Нет;Строит.,транспорт;Рабочий;6.0;7.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;3.0;2.0;5.0;9.0;5.0;Ниже среднего;3.0;25000.0;5000.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;25;Город респ., краев.,обл. подчин.;Не состоял в браке;Нет;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;;;;;Низкое;Не удовлетворены;Удовлетв.;Поддержка семьи;1.0;5.0;5.0;6.0;5.0;Средний слой;3.0;5000.0;1000.0;Отдельная кварт.;Скорее, ухудшится
Коми;Районный центр;Мужской;26;Село;Женат, замужем;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Да;Строит.,транспорт;Рабочий;5.0;8.0;Низкое;Скорее, не удовлетв.;Хорошее;Образование. профессия;1.0;6.0;6.0;6.0;5.0;Средний слой;4.0;10000.0;3000.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;36;Город респ., краев.,обл. подчин.;Вдова (вдовец);Нет;Нет;Нет;Нет;Неполное среднее;Не владею;;Нет;;;;;Среднее;Не удовлетворены;Отличное;Поддержка семьи;3.0;4.0;4.0;4.0;4.0;Ниже среднего;3.0;6000.0;1800.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;36;Город респ., краев.,обл. подчин.;Не состоял в браке;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Образование;Рабочий;6.0;6.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;3.0;5.0;3.0;4.0;4.0;Ниже среднего;1.0;4000.0;500.0;Отдельная кварт.;Скорее, ухудшится
Коми;Районный центр;Женский;61;Село;Разведен(а);Нет;Нет;Да;Нет;Среднее спец.;Не владею;украинский;Нет;;;;;Низкое;Удовлетворены;Плохое;Поддержка семьи;2.0;2.0;2.0;3.0;3.0;Низший  слой;2.0;1500.0;788.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Женский;52;Город респ., краев.,обл. подчин.;Разведен(а);Да;Нет;Да;Нет;Среднее спец.;Не владею;;Нет;Розн. торг.,общ. пит., бытовое обсл.;Руководитель предпр.;5.0;6.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;3.0;7.0;5.0;5.0;4.0;Средний слой;3.0;9000.0;3200.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Женский;55;Село;Разведен(а);Да;Нет;Да;Нет;Среднее спец.;Не владею;;Нет;Здравоохранение;Служащий, ИТР;3.0;12.0;Среднее;Удовлетворены;Удовлетв.;Поддержка семьи;6.0;5.0;5.0;4.0;5.0;Средний слой;2.0;10000.0;6000.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Женский;42;Город респ., краев.,обл. подчин.;Не состоял в браке;Да;Нет;Нет;Нет;Среднее спец.;Не владею;;Нет;Сельское, лесное хоз-во;Служащий, ИТР;5.0;7.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;4.0;4.0;3.0;4.0;3.0;Средний слой;1.0;5000.0;1500.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;52;Город респ., краев.,обл. подчин.;Женат, замужем;Нет;Нет;Да;Нет;Общее среднее;Не владею;немецкий;Нет;;;;;Среднее;Удовлетворены;Удовлетв.;Образование. профессия;4.0;4.0;3.0;3.0;2.0;Средний слой;3.0;50000.0;7000.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Женский;44;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;;Нет;ЖКХ;Рабочий;4.0;12.0;Среднее;Не удовлетворены;Удовлетв.;Связи, знакомства;4.0;8.0;5.0;3.0;4.0;Средний слой;4.0;50000.0;3250.0;Отдельная кварт.;Скорее, ухудшится
Коми;Районный центр;Женский;40;Село;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;башкирский, немецкий;Нет;Строит.,транспорт;Рабочий;5.0;8.0;Низкое;Не удовлетворены;Очень плохо;Образование. профессия;1.0;1.0;1.0;1.0;1.0;Социальное дно;4.0;30000.0;1700.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Мужской;49;Поселок городск. типа;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;;Да;Здравоохранение;Руководитель отдела;5.0;8.0;Среднее;Скорее, удовлетв.;Хорошее;Поддержка семьи;3.0;5.0;3.0;7.0;5.0;Средний слой;4.0;30000.0;2500.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Мужской;52;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Да;Нет;Среднее спец.;Не владею;;Нет;Другое;Рабочий;5.0;8.0;Низкое;Не удовлетворены;Удовлетв.;Связи, знакомства;3.0;7.0;4.0;7.0;3.0;Ниже среднего;4.0;10000.0;2150.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;68;Село;Вдова (вдовец);Нет;Нет;Да;Нет;Начальное;Не владею;;Нет;;;;;Среднее;Скорее, удовлетв.;Очень плохо;Связи, знакомства;5.0;7.0;5.0;3.0;5.0;Средний слой;1.0;1300.0;960.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;45;Город респ., краев.,обл. подчин.;Не состоял в браке;Да;Нет;Нет;Нет;Высшее, без уч. степени;Не владею;немецкий;Нет;Госуправление;Руководитель отдела;6.0;8.0;Среднее;Скорее, не удовлетв.;Удовлетв.;Образование. профессия;4.0;8.0;6.0;5.0;5.0;Ниже среднего;2.0;20000.0;4400.0;Отдельная кварт.;Скорее, улучшится
Коми;Районный центр;Женский;36;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Общее среднее;Не владею;коми;Нет;Строит.,транспорт;Рабочий;3.0;12.0;Среднее;Скорее, удовлетв.;Удовлетв.;Поддержка семьи;5.0;5.0;5.0;4.0;5.0;Средний слой;4.0;10000.0;3200.0;Отдельная кварт.;Не изменится
Коми;Районный центр;Женский;30;Город респ., краев.,обл. подчин.;Женат, замужем;Да;Нет;Нет;Нет;Высшее, без уч. степени;Читаю, могу объясняться;;Нет;Финансы, кредит.,страхов.;Руководитель отдела;5.0;9.0;Среднее;Затр. отв;Плохое;Связи, знакомства;3.0;3.0;2.0;6.0;3.0;Средний слой;3.0;50000.0;15000.0;Отдельная кварт.;Скорее, улучшится
